"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","price","url","yearBuilt"
"Dallas",,,"TX","7935 Sarahville Dr",,"75252","4.5","5","USD","Corner Lot, Custom built. Upgraded Elevation with Stone,Bricks,Iron Entry Door. Breakfast and formal dining rooms.First-floor owner's suite, and Guest Bedroom with Full Bath. Frameless Shower Doors extended Mirrors tiles in all Bathrooms, and Granite Countertops. Custom Laundry. Contemporary Fans. HomePro Full Package with Camera, Surround Sounds System in Media Room. Central Vacuum. WiFi Extended System. Gas TV connections in the Patio. Upgraded Kitchen,Granite Countertops, sink,faucets, pullout trash Can drawer, and Custom built Computer Desk with Drawers Cabinets and Granite Countertop. Custom mirrors in Foyer Game Room closet.Tankless Water Heater.","32.983919","4150","-96.767484","https://photos.zillowstatic.com/p_f/ISfcq4zvo746vh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS76osgpkzv8vh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzlgyigrnbvh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtj4gccjfevh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj75o95v2r01i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb13cryqui31i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3v009smma61i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoynqlie291i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISniwb8fe6ub1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcuzp8ayle1i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS76sn726qdh1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw4q24piahyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzpbpv1i5k1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtnz6px9xm1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnlnoit1pp1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhjb6cptgs1i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3bhzn5ll8v1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4fn5zgd0y1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnycbnsc5s02i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnq2ekxka2kyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsaz4m8xj32i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfk022rg2umyh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m8nmf4pb62i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eypjkculpyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzf6b490h392i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr94zl2w8vb2i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7wd1e8mdsyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1u1j74e5vyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj32n3wr0ne2i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvrp0106xxyh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxzalpnseh2i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rxy2jjk6k2i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkrrtztlgewh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbppdiuvxo0zh1000000000.jpg",,,,,,,,,,,,,,,,,,,,,"6500","https://www.zillow.com/homedetails/7935-Sarahville-Dr-Dallas-TX-75252/303981869_zpid/","2019"
"Dallas",,,"TX","6726 Victoria Ave",,"75209","2","3","USD","Recently renovated 3 bedroom/2 bath home with a large fenced backyard. Open floorplan with gourmet kitchen including gas range, quartzite countertops, new cabinetry, and all new appliances. Centrally located; only 10 minutes from downtown, tollway, Love Field, and major freeways. Up and coming neighborhood with many 800k plus homes being built all around.

Pets allowed with an additional monthly fee. The pet fee is based on the lease term and number of pets.","32.8405","1300","-96.830919","https://photos.zillowstatic.com/p_f/ISnay3tkqk0xyb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4wraemcszyb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ytfs7i4k2zb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fsuq276ravb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrr3a1ewb5zb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlprru9o38zb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfnf9o5gvazb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8qi8w2yidvb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2o6qpypagvb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9l3rh18ndzb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS33jr8bxzegzb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwlu7juh2jvb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwgfq4tr6jzb1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2750","https://www.zillow.com/homedetails/6726-Victoria-Ave-Dallas-TX-75209/26699984_zpid/","1948"
"Dallas",,,"TX","3239 Spring Ave",,"75215","1","3","USD","This 3 bed 1 bath home was just renovated last year and looks great. Home features a separate dining area, full washer & dryer connections large backyard and shed. Alarm system is included in the price of the rent! Call today to schedule a showing!

No smokers. No cats. Other pets allowed on a case-by-case basis with a $250 non-refundable deposit for each pet.

Kendra Edwards is a licensed Realtor. Equal Opportunity Housing.","32.76498","960","-96.753158","https://photos.zillowstatic.com/p_f/ISbdwmkbxmfaml0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37ua25te7dml0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0syjyo6zfml0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnupm1skyqiml0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfonajlgqilml0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ily0fciaoml0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbjmi88a2rml0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5ha0242utml0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1099","https://www.zillow.com/homedetails/3239-Spring-Ave-Dallas-TX-75215/26687913_zpid/","1927"
"Dallas",,,"TX","6611 Deloache Ave",,"75225","3","3","USD","Updated home in highly desired Preston Hollow. Great floor plan with two living areas, gas fireplace, separate dining room, and open kitchen make for a great entertaining space. Complete kitchen renovation in 2016. New windows, lighting, and refinished hardwoods throughout. Great master with two separate walk-in closets as well as a full utility room. Large backyard with wood deck, towering trees, driveway with electric gate, and a two car garage. Easily walk to Preston Hollow Park only one block away! Please call or text if interested.

Tenant pays electric, gas, water and yard maintenance","32.87086","2300","-96.791053","https://photos.zillowstatic.com/p_f/ISr1amlnn1k7ul1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2vc9syr1l4s50000000000.jpg","https://photos.zillowstatic.com/p_f/ISi7d22zerjql50000000000.jpg","https://photos.zillowstatic.com/p_f/ISuoax9sntc7s50000000000.jpg","https://photos.zillowstatic.com/p_f/ISmi8lrljl4as50000000000.jpg","https://photos.zillowstatic.com/p_f/ISukfujkxipzfb0000000000.jpg","https://photos.zillowstatic.com/p_f/ISec699ffdwcs50000000000.jpg","https://photos.zillowstatic.com/p_f/ISad0iza4y3jgb0000000000.jpg","https://photos.zillowstatic.com/p_f/IS664xq8b5ofs50000000000.jpg","https://photos.zillowstatic.com/p_f/ISyz1l827xfis50000000000.jpg","https://photos.zillowstatic.com/p_f/ISqtz8qv2p7ls50000000000.jpg","https://photos.zillowstatic.com/p_f/ISa1bqjsajbtl50000000000.jpg","https://photos.zillowstatic.com/p_f/ISyv6iiugmsagb0000000000.jpg","https://photos.zillowstatic.com/p_f/ISinxw7pygzns50000000000.jpg","https://photos.zillowstatic.com/p_f/IS2v8e1m6b3wl50000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f4gn7t1922m1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn20smukls72m1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4700","https://www.zillow.com/homedetails/6611-Deloache-Ave-Dallas-TX-75225/26754418_zpid/","1951"
"Dallas",,,"TX","6724 Eastridge Dr APT 5","Slopes Condominiums","75231","1.5","1","USD","Be sure to visit our website to see a short video tour of this home as well as other amazing spaces coming available for rent! This Stunning Townhouse is coming available in mid October. Fully remodeled and it comes with so much! Gorgeous hard wood floors, Soaring Ceilings with fabulous Architectural details, corner gas fireplace, Loft space that is perfect for an office or guest room, Incredible Kitchen with lots of cabinets and work space plus a giant island, Attached garage , Large Fenced in Patio plus a covered balcony. This home has had many Energy Upgrades = LOW Utility Bills! All this is a small 6 unit complex with great neighbors!

The location is incredible - just minutes from I-75, LBJ, and Northwest Highway - you have instant access to the best the Metroplex has to offer. The DART Rail is just a few minutes away, and if you prefer biking, roller blading, running, strolling, or even horseback riding, you're also just a few blocks away from the Trail to White Rock Lake - the nicest trail in the city - and a few steps from the new SoPac Trail! The best shopping in town is also right around the corner with Northpark Mall, Super Target, Central Market, the flagship location of Half Price Books, Sam's Club, and the area's largest Whole Food Market! Plus, it's just a few minutes drive to Uptown, Knox-Henderson and Downtown.

We offer more than just a nice place to live: 
* We are Energy Wackos - Because of that, we've made many energy efficiency improvements to save you money! 
* We remodel our places to look like what we would want if we lived there! That means extra nice finishes like wood floors, framed mirrors, beautiful countertops and updated lighting.
* All of our places have unique architectural features and nicer finishes - this is not cookie cutter! 
* We include a FREE intrusion alarm system in all of our condos and town homes 
* If something goes wrong - we fix it right away
* We offer all of this and make it affordable! 

Don't wait - this unusual space usually rents to the first person who sees it!","32.866473","1100","-96.75014","https://photos.zillowstatic.com/p_f/IS7ar1lig6ydje0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6rbfkivx81f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7umne7afhe1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhizdu1z0k1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5ebdhtikp1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvs9nc4l24v1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxyys70yy82f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fsy9on9ah2f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwlyq4bllp2f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nysbd61ytjg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjhaqr255v2f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fg5rs7p8w3g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7dmpeuoo03f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgwgt62tpwjg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8et8m3h0z3g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlxls5x8mvif0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnau4b0ykhzjg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3v8yo1m8863f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4sssttc92kg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvo6m6vh0093f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2chqfz8s14g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfc2y5i9kje3f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ypganp415kg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzx955143k3f0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1550","https://www.zillow.com/homedetails/6724-Eastridge-Dr-APT-5-Dallas-TX-75231/26739538_zpid/","1975"
"Dallas",,,"TX","6724 Eastridge Dr APT 5","Slopes Condominiums","75231","1.5","1","USD","Be sure to visit our website to see a short video tour of this home as well as other amazing spaces coming available for rent! This Stunning Townhouse is coming available in mid October. Fully remodeled and it comes with so much! Gorgeous hard wood floors, Soaring Ceilings with fabulous Architectural details, corner gas fireplace, Loft space that is perfect for an office or guest room, Incredible Kitchen with lots of cabinets and work space plus a giant island, Attached garage , Large Fenced in Patio plus a covered balcony. This home has had many Energy Upgrades = LOW Utility Bills! All this is a small 6 unit complex with great neighbors!

The location is incredible - just minutes from I-75, LBJ, and Northwest Highway - you have instant access to the best the Metroplex has to offer. The DART Rail is just a few minutes away, and if you prefer biking, roller blading, running, strolling, or even horseback riding, you're also just a few blocks away from the Trail to White Rock Lake - the nicest trail in the city - and a few steps from the new SoPac Trail! The best shopping in town is also right around the corner with Northpark Mall, Super Target, Central Market, the flagship location of Half Price Books, Sam's Club, and the area's largest Whole Food Market! Plus, it's just a few minutes drive to Uptown, Knox-Henderson and Downtown.

We offer more than just a nice place to live: 
* We are Energy Wackos - Because of that, we've made many energy efficiency improvements to save you money! 
* We remodel our places to look like what we would want if we lived there! That means extra nice finishes like wood floors, framed mirrors, beautiful countertops and updated lighting.
* All of our places have unique architectural features and nicer finishes - this is not cookie cutter! 
* We include a FREE intrusion alarm system in all of our condos and town homes 
* If something goes wrong - we fix it right away
* We offer all of this and make it affordable! 

Don't wait - this unusual space usually rents to the first person who sees it!","32.866473","1100","-96.75014","https://photos.zillowstatic.com/p_f/IS7ar1lig6ydje0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6rbfkivx81f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7umne7afhe1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhizdu1z0k1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5ebdhtikp1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvs9nc4l24v1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxyys70yy82f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fsy9on9ah2f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwlyq4bllp2f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nysbd61ytjg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjhaqr255v2f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fg5rs7p8w3g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7dmpeuoo03f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgwgt62tpwjg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8et8m3h0z3g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlxls5x8mvif0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnau4b0ykhzjg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3v8yo1m8863f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4sssttc92kg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvo6m6vh0093f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2chqfz8s14g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfc2y5i9kje3f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ypganp415kg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzx955143k3f0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1550","https://www.zillow.com/homedetails/6724-Eastridge-Dr-APT-5-Dallas-TX-75231/26739538_zpid/","1975"
"Dallas",,,"TX","6611 Deloache Ave",,"75225","3","3","USD","Updated home in highly desired Preston Hollow. Great floor plan with two living areas, gas fireplace, separate dining room, and open kitchen make for a great entertaining space. Complete kitchen renovation in 2016. New windows, lighting, and refinished hardwoods throughout. Great master with two separate walk-in closets as well as a full utility room. Large backyard with wood deck, towering trees, driveway with electric gate, and a two car garage. Easily walk to Preston Hollow Park only one block away! Please call or text if interested.

Tenant pays electric, gas, water and yard maintenance","32.87086","2300","-96.791053","https://photos.zillowstatic.com/p_f/ISr1amlnn1k7ul1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2vc9syr1l4s50000000000.jpg","https://photos.zillowstatic.com/p_f/ISi7d22zerjql50000000000.jpg","https://photos.zillowstatic.com/p_f/ISuoax9sntc7s50000000000.jpg","https://photos.zillowstatic.com/p_f/ISmi8lrljl4as50000000000.jpg","https://photos.zillowstatic.com/p_f/ISukfujkxipzfb0000000000.jpg","https://photos.zillowstatic.com/p_f/ISec699ffdwcs50000000000.jpg","https://photos.zillowstatic.com/p_f/ISad0iza4y3jgb0000000000.jpg","https://photos.zillowstatic.com/p_f/IS664xq8b5ofs50000000000.jpg","https://photos.zillowstatic.com/p_f/ISyz1l827xfis50000000000.jpg","https://photos.zillowstatic.com/p_f/ISqtz8qv2p7ls50000000000.jpg","https://photos.zillowstatic.com/p_f/ISa1bqjsajbtl50000000000.jpg","https://photos.zillowstatic.com/p_f/ISyv6iiugmsagb0000000000.jpg","https://photos.zillowstatic.com/p_f/ISinxw7pygzns50000000000.jpg","https://photos.zillowstatic.com/p_f/IS2v8e1m6b3wl50000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f4gn7t1922m1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn20smukls72m1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4700","https://www.zillow.com/homedetails/6611-Deloache-Ave-Dallas-TX-75225/26754418_zpid/","1951"
"Dallas",,,"TX","4734 Worth St #SJQMZ764P","Dove Tree Apartments","75246","1","1","USD","Nestled on a residential street corner in the Munger Place Historic District, the Dove Tree Apartments offers affordable boutique-style living. The community is centrally located at the corner of N Prairie St and Worth St, minutes from Buckner Samuell Park and Ignacio Zaragoza Elementary. There is also easy access to Baylor Hospital, White Rock Lake, the beautiful Dallas Arboretum and Botanical Garden, Deep Ellum, Downtown Dallas and more. Featuring studio apartments, the community contains new appliances (gas stoves, no dishwasher or microwave), new flooring, a new personal A/C & heater system, and affordable living!","32.79711","362","-96.768784","https://photos.zillowstatic.com/p_f/ISrxyu1ks5ixxm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqq0eymk6ul60000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu1g0wx89nxf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfoz3ipt01qxf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgshf57xeqag1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ixrzipsssxf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5t3z5hccyxf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbvfhclkkvxf1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3764196pphxf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtw5gifdvkag1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nutxbb5nnag1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgg02uraoi0m1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaeojnn2gl0m1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmzglk2lf5lm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgx43eyc78lm1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7a3j2x0myrxm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISz317kqwdquxm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnm773a92fmxm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfg5vk35u6pxm1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"825","https://www.zillow.com/homedetails/4734-Worth-St-SJQMZ764P-Dallas-TX-75246/2078768706_zpid/",
"Dallas",,,"TX","4340 Reaumur Dr",,"75229","2","3","USD","3 bed 2 bath in cul-de-sac in established N Dallas neighborhood. Bonus room makes a perfect home office, playroom, or fourth bedroom. Large open family room with vaulted ceilings and fireplace. 2 car garage and fenced backyard. Great location and close to many private schools (Royal and Midway)

No smokers
No cats","32.894655","2500","-96.835324","https://maps.googleapis.com/maps/api/streetview?location=4340+Reaumur+Dr%2C+Dallas%2C+TX+75229&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=10C5sf2h-Qi0N_x0j7SbmSexvQU=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3200","https://www.zillow.com/homedetails/4340-Reaumur-Dr-Dallas-TX-75229/26758324_zpid/","1965"
"Dallas",,,"TX","7835 La Verdura Dr",,"75248","2.5","4","USD","Open floor plan. Kitchen features SS appliances, granite counter tops, and Inland open to den with fireplace. Hardwood floors in living areas and master bedroom. Fenced backyard. Covered patio. Freshly painted . New insulated windows installed in July 2020. Great location. Richardson School District.","32.967188","2073","-96.770659","https://photos.zillowstatic.com/p_f/IS3rtf1qni7v0i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkr3jjjazx0i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnepr0df2r01i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8nfi6bui31i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72l3007ma61i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvirht2e291i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpgfzmy5ub1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjje3hguxle1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdcry9qpdh1i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37afg3mh5k1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv083ywh9xm1i1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2895","https://www.zillow.com/homedetails/7835-La-Verdura-Dr-Dallas-TX-75248/26874831_zpid/","1968"
"Dallas",,,"TX","7835 La Verdura Dr",,"75248","2.5","4","USD","Open floor plan. Kitchen features SS appliances, granite counter tops, and Inland open to den with fireplace. Hardwood floors in living areas and master bedroom. Fenced backyard. Covered patio. Freshly painted . New insulated windows installed in July 2020. Great location. Richardson School District.","32.967188","2073","-96.770659","https://photos.zillowstatic.com/p_f/IS3rtf1qni7v0i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkr3jjjazx0i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnepr0df2r01i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8nfi6bui31i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72l3007ma61i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvirht2e291i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpgfzmy5ub1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjje3hguxle1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdcry9qpdh1i1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37afg3mh5k1i1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv083ywh9xm1i1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2895","https://www.zillow.com/homedetails/7835-La-Verdura-Dr-Dallas-TX-75248/26874831_zpid/","1968"
